City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
109,vadso,70.0744,29.7487,22.49,39,0,5.14,NO,1684686983
110,chibougamau,49.9168,-74.3659,3.79,52,100,6.69,CA,1684686983
111,vega de alatorre,20.0333,-96.6333,28.61,65,33,4.36,MX,1684686984
112,rio grande,-32.035,-52.0986,23.06,88,100,2.79,BR,1684686984
113,chonchi,-42.6128,-73.8092,10.62,75,72,1.65,CL,1684686985
114,zhezqazghan,47.7833,67.7667,15.16,68,52,7.87,KZ,1684686985
115,fort bragg,35.139,-79.006,21.78,79,100,5.14,US,1684686986
116,dryden,49.7833,-92.7503,12.16,58,0,4.63,CA,1684686987
117,asosa,10.0667,34.5333,25.2,23,86,0.95,ET,1684686987
118,lakatoro,-16.0999,167.4164,26.42,87,98,3.41,VU,1684686987
119,blackmans bay,-43.0167,147.3167,12.07,69,69,4.12,AU,1684686988
120,lexington,37.9887,-84.4777,20.64,49,0,3.09,US,1684686689
121,pahrump,36.2083,-115.9839,28.51,30,21,0.89,US,1684686989
122,keflavik,64.0049,-22.5624,6.24,75,75,11.83,IS,1684686989
123,sungai raya,0.7,108.9,26.47,89,82,2.55,ID,1684686989
124,urzhar,47.093,81.6294,11.4,91,74,0.34,KZ,1684686990
125,los angeles,34.0522,-118.2437,22.15,84,100,1.54,US,1684686870
126,lihue,21.9789,-159.3672,23.77,91,100,4.63,US,1684686991
127,tual,-5.6667,132.75,26.96,83,100,10.38,ID,1684686991
128,margaret river,-33.95,115.0667,14.29,60,100,3.85,AU,1684686992
129,cananeia,-25.0147,-47.9267,23.03,62,99,2.25,BR,1684686992
130,kapa'a,22.0752,-159.319,24.18,90,100,4.63,US,1684686992
131,mahibadhoo,3.7833,72.9667,28.96,73,33,2.17,MV,1684686993
132,utrik,11.2278,169.8474,27.62,82,95,6.22,MH,1684686994
133,constantia,44.1833,28.65,22.38,78,93,4.03,RO,1684686994
134,axim,4.8699,-2.2405,25.14,92,99,3.03,GH,1684686994
135,shar,49.5886,81.0453,12.33,44,33,2.51,KZ,1684686995
136,williston,48.147,-103.618,19.41,63,36,0.45,US,1684686961
137,aswan,24.0934,32.907,37.61,9,0,3.09,EG,1684686996
138,waingapu,-9.6567,120.2641,22.96,85,52,4.49,ID,1684686996
139,tsiombe,-25.3,45.4833,19.36,83,0,2.24,MG,1684686996
140,ust'-kut,56.7938,105.7672,8.33,60,31,0.58,RU,1684686997
141,cananea,30.95,-110.3,23.22,16,0,3.94,MX,1684686887
142,sandnessjoen,66.0217,12.6316,12.29,91,75,5.14,NO,1684686998
143,hammerfest,70.6634,23.6821,9.25,81,75,7.2,NO,1684686999
144,xinmin,41.9908,122.8253,15.34,43,27,1.87,CN,1684686999
145,ninghai,29.2892,121.4247,20.85,99,100,0.36,CN,1684686999
146,colonia,50.9333,6.95,24.41,59,63,2.32,DE,1684686943
147,bani walid,31.7566,13.9942,25.13,37,6,8.53,LY,1684687000
148,san julian,21.0167,-102.1667,21.85,44,12,2.67,MX,1684687001
149,divrigi,39.371,38.1137,16.09,64,69,1.11,TR,1684687001
150,norrtalje,59.758,18.705,20.1,52,41,3.13,SE,1684687002
151,port lincoln,-34.7333,135.8667,15.18,56,94,2.64,AU,1684687002
152,ketou,7.3633,2.5998,28.51,73,93,3.79,BJ,1684687003
153,port mathurin,-19.6833,63.4167,25.14,71,0,3.21,MU,1684687003
154,mount pearl,47.5166,-52.7813,16.19,56,75,11.32,CA,1684686863
155,diss,52.3768,1.1091,16.87,63,44,5.81,GB,1684687004
156,puerto lempira,15.2667,-83.7667,30.77,59,99,4.41,HN,1684687005
157,petauke,-14.2426,31.3253,23.06,49,99,0.57,ZM,1684687005
158,kukawa,12.9234,13.5606,36.47,32,11,2.75,NG,1684687005
159,miles city,46.4083,-105.8406,17.54,67,0,1.54,US,1684687006
160,kapuskasing,49.4169,-82.4331,8.05,49,75,4.63,CA,1684686903
161,buka,40.8108,69.1986,22.82,27,11,2.7,UZ,1684687007
162,mogocha,53.7333,119.7667,6.95,67,40,1.69,RU,1684687007
163,marsa alam,25.0757,34.8918,27.81,41,1,1.03,EG,1684686747
164,ancud,-41.8697,-73.8203,10.25,76,95,3.35,CL,1684687008
165,thinadhoo,0.5333,72.9333,28.35,74,5,2.11,MV,1684687009
166,usinsk,65.9939,57.5281,9.23,80,87,4.38,RU,1684687009
167,fernley,39.608,-119.2518,25.45,29,85,0.89,US,1684686734
168,macau,22.2006,113.5461,29.92,89,40,5.14,MO,1684687010
169,punta arenas,-53.15,-70.9167,4.06,75,75,2.06,CL,1684687010
170,nuuk,64.1835,-51.7216,2.34,48,20,2.57,GL,1684687011
171,minas de marcona,-15.2119,-75.1103,18.15,66,55,4.8,PE,1684687011
